7914,"9325d760-3d5a-4287-b63a-0b703a126a25,Alvin storm,33575,Electronics,TV,Internet Banking,5,9933,2001-05-31 03:03:34,Japan,Tokyo,,3022,Y,"
7915,"e9820d2a-16c4-41e5-a85a-05fa81f0469c,Sunshine sea,97142,Electronics,CellPhone,UPI,4,2519,2022-01-16 17:55:34,Brazil,Rio de Janeiro,www.blah.com,6372,Y,"
7916,"b8d7b0b5-5236-4c76-b0d6-2ab98d119e93,Tony morning,52534,Electronics,TV,UPI,31,987,2017-11-25 09:28:34,Canada,British Columbia,www.craigslist.com,9793,Y,"
7917,"ae0d80a4-babc-4eab-9c53-b80d72527315,Giancarlos nova,68918,Stationery,Pen,UPI,43,1482,2013-11-06 19:53:34,Japan,Yokohama,www.amazon.com,2848,Y,"
7918,"1263e6dc-6a88-4952-b5a1-a8774dd75d93,Cameron spirit,36493,Music,ANTI,UPI,4,7764,2000-03-14 03:17:34,USA,Los Angeles,wwww.crystals.com,7898,Y,"
7919,"dec4fb41-6a57-4737-beda-d6d684aaaa5a,Hardik lake,67872,Books,New Moon,UPI,0,2141,2011-04-08 10:51:34,Brazil,Rio de Janeiro,www.whynot.com,4188,Y,"
7920,"03cd30be-4cc2-4ca2-b32d-549e266d30f5,Tony wind,42734,Music,Happier Than Ever,Internet Banking,10,4871,2008-01-06 13:10:34,India,Hyderabad,,9265,Y,"
7921,"ebca7538-d239-4694-84a8-b562b9eb4071,Peter pine,61569,Clothing,Yves Saint Laurent,,28,2780,2019-09-08 11:17:34,India,Mumbai,www.thetable.com,3661,N,Insufficient Balance"
7922,"5ae4e918-dc9f-45c0-b382-a92a77f9c4fa,Autumn snow,86270,Electronics,iPad,Internet Banking,46,1204,2010-10-18 06:23:34,Brazil,Rio de Janeiro,www.nomatter.com,6577,N,Insufficient Balance"
7923,"4f0ca62f-0b41-4770-a292-b5d7058bd9ea,Keisha wind,54289,Books,Harry Potter,UPI,31,1707,2021-06-04 17:28:34,Colombia,Leticia,www.thetable.com,6459,Y,"
7924,"f386483c-0aa3-4a5b-a233-424afd0d84b0,Sunshine wind,12453,Books,Harry Potter,Card,4,1227,2019-07-26 03:04:34,Canada,Ontario,www.ebay.com,5202,Y,"
7925,"39d0846a-abff-47d2-9a54-dffd19f3a34f,Brandon giant,34366,Music,Happier Than Ever,Wallet,25,650,2002-12-09 08:09:34,USA,Los Angeles,,6702,Y,"
7926,"ab814c88-49cb-471d-94c7-49742de80725,Brandon throne,52781,Stationery,Pencil,Internet Banking,39,2134,2017-04-10 15:45:34,Canada,British Columbia,www.whynot.com,1755,Y,"
7927,"64d83910-233a-4976-8ec1-e63f27709342,Kyle spirit,29910,Electronics,iPad,Wallet,35,5594,2017-01-20 08:21:34,USA,Miami,www.jacobblack.com,4931,Y,"
7928,"b8262f42-d940-4623-a3a0-1461d4b128db,Hardik lake,97917,Clothing,Gucci,Wallet,42,5492,2014-01-02 13:39:34,Japan,Tokyo,www.craigslist.com,4816,N,Incorrect Billing Address"
7929,"b2f5de4e-a183-45c7-b7b4-65ed9fad576d,Alvin storm,62911,Books,The Da Vinci Code,Internet Banking,8,9177,2010-07-22 23:30:34,UK,Liverpool,www.google.com,2089,Y,"
7930,"966e907c-e631-4064-9812-30d1497ef3e0,Tony sea,48625,Electronics,iPad,Card,10,4070,2019-05-22 05:11:34,Colombia,Medellin,www.happyy.com,9629,N,Invalid CVV"
7931,"43ec76ec-effe-4cc5-b1b1-07a9d62fd22d,Miles leaf,46103,Books,New Moon,,17,816,2015-05-30 01:05:34,Colombia,Bogota,www.google.com,2507,Y,"
7932,"44364ba6-7433-4478-b4ac-cc5882f39fd8,Daulton sequoia,46973,Books,The Da Vinci Code,Card,24,3613,2011-07-29 04:11:34,Brazil,Rio de Janeiro,www.eatvegtables.com,7822,Y,"
7933,"1d49f600-2db2-4a46-adf4-b2bfc7d5ed5a,Hardik sunset,95648,Stationery,Markers,UPI,47,1860,2021-11-09 07:46:34,Korea,Gwangju,www.eatvegtables.com,4612,N,Insufficient Balance"
7934,"46354c7b-e486-4a2d-98a3-f42543c39be1,Hardik sunset,88747,Stationery,Markers,UPI,25,5558,2008-08-13 14:47:34,Japan,Tokyo,www.amazon.com,9153,N,Invalid CVV"
7935,"e175ea69-1adf-480c-87d1-c1a808c11aad,Autumn lake,58693,Clothing,Yeezy,Wallet,32,5439,2020-05-14 10:32:34,Colombia,Medellin,www.happyy.com,2290,Y,"
7936,"a30a49d3-74cc-483f-9a39-a042546eda69,Brandon elemental,18641,Music,Happier Than Ever,Internet Banking,10,5757,2021-08-27 19:29:34,Japan,Kyoto,,750,Y,"
7937,"3d95e92a-5eb5-4cd3-bb6c-061ac03b57bc,Mai game,60124,Music,Happier Than Ever,UPI,34,8029,2003-04-09 11:44:34,Colombia,Barranquilla,,5495,Y,"
7938,"89bd856d-8c52-4e3b-bdb2-b1285e8332f9,Summer stone,77943,Stationery,Notepad,UPI,14,4017,2001-02-27 17:13:34,UK,Manchester,www.nomatter.com,3876,N,Incorrect Billing Address"
7939,"03317ba9-a4a5-4fed-bc1a-1510f958fb31,Hardik pine,27501,Clothing,Yves Saint Laurent,Internet Banking,6,1886,2018-06-22 16:30:34,Colombia,Medellin,www.intersteller.com,9622,Y,"
7940,"19a9dc38-e91c-46dd-bbbc-a0176130449b,Keisha wind,64028,Music,Happier Than Ever,Internet Banking,14,4124,2006-11-28 03:14:34,Brazil,Sao Paulo,,7624,Y,"
7941,"3ce38329-0bad-497f-9219-34fd16a14eae,Sunshine rain,21072,Electronics,laptop,Card,34,3790,2003-12-13 03:46:34,Colombia,Medellin,www.intersteller.com,4736,Y,"
7942,"ca6463f1-20f3-4cd0-99e1-a35c8f9fe356,Giancarlos storm,32606,Stationery,Markers,Card,40,9482,2003-07-24 06:03:34,Colombia,Barranquilla,www.craigslist.com,147,Y,"
7943,"7508fd7b-c7b6-40a7-a84e-c05dbb281990,Autumn pine,34568,Music,ANTI,Wallet,8,7502,2002-06-29 14:42:34,USA,Los Angeles,www.eatvegtables.com,3760,Y,"
7944,"d91af5ae-ebad-4159-91eb-305b4af0714e,Cameron wrath,22422,Stationery,Markers,Card,0,4097,2010-10-28 10:02:34,UK,Birmingham,www.happyy.com,7594,Y,"
7945,"9fbe8c13-acf1-41e4-9b35-a827297a006f,Sharyar Rodgers,64756,Clothing,Gucci,Internet Banking,49,5346,2016-12-10 14:37:34,Korea,Gwangju,www.hesjks.com,5748,N,Invalid Name"
7946,"eff5714d-6854-4d6b-8d2b-330c00ec4a35,Sunshine sea,26176,Music,Happier Than Ever,Internet Banking,47,7711,2020-09-26 20:43:34,Colombia,Bogota,www.ebay.com,8094,Y,"
7947,"f2240a52-f00c-4fd8-bc2e-eaf19406caae,Sunshine wind,818,Clothing,Yves Saint Laurent,UPI,49,5657,2005-04-07 03:37:34,UK,Birmingham,www.weloveapples.com,3905,Y,"
7948,"c15fbc80-65cd-4172-bb1c-f29733a22348,Sharyar moon,12861,Clothing,Hermes,Internet Banking,47,2582,2008-07-02 15:43:34,UK,Liverpool,www.isbroken.com,7470,N,Invalid Name"
7949,"9242c3df-5b1e-4f29-b443-16dd14b08aee,Giancarlos spirit,17559,Books,The Da Vinci Code,Wallet,5,5359,2010-07-21 13:31:34,UK,Birmingham,www.facebook.marketplace.com,2193,N,Incorrect Billing Address"
7950,"1571245e-3e60-424f-9975-1a1c6fa0d1ac,Mai elemental,93065,Electronics,CellPhone,UPI,2,1167,2015-05-05 08:14:34,USA,New York City,www.amazon.com,2148,Y,"
7951,"cc5d9177-e80d-48a5-8c0b-e7a0832c04d7,Brandon game,47840,Books,A Game of Thrones,Wallet,9,494,2005-02-06 19:05:34,India,Delhi,wwww.crystals.com,7451,Y,"
7952,"5dab45d0-6a3a-4419-87b1-c406578fdcd6,Summer stone,81410,Electronics,CellPhone,UPI,24,9041,2003-09-28 04:06:34,Brazil,Rio de Janeiro,www.whynot.com,4150,N,Insufficient Balance"
7953,"8f7e3cfc-dd8c-4a5e-8627-6a5f4372145d,Cameron spirit,28652,Stationery,Notepad,UPI,37,6303,2019-10-14 01:22:34,USA,Boston,www.craigslist.com,5532,Y,"
7954,"ef084333-9a2f-41aa-80ed-1375cdfb423f,Kyle burst,6962,Electronics,laptop,UPI,9,6179,2020-07-15 13:03:34,India,Bangalore,www.craigslist.com,1181,Y,"
7955,"4eb56e91-d62a-4d36-a184-76591dcfea20,Hardik snow,3587,Music,Happier Than Ever,Wallet,8,2049,2006-02-06 12:04:34,Brazil,Sao Paulo,www.blah.com,5487,N,Incorrect Billing Address"
7956,"7ac74a78-9bcb-48f2-a3a9-6cd9d02e458b,Sunshine rain,41555,Electronics,laptop,UPI,49,4147,2014-05-22 11:57:34,India,Bangalore,wwww.crystals.com,5082,Y,"
7957,"e6286631-950b-4be9-8cd7-a43292c00b78,Sunshine morning,38432,Music,YEEZUS,Wallet,13,6910,2016-12-01 01:32:34,Colombia,Bogota,www.amazon.com,6949,Y,"
7958,"0fe009f0-a33b-4fca-9ecf-426756bcc280,Daulton leaf,30661,Electronics,CellPhone,Wallet,19,692,2003-11-21 19:10:34,USA,Boston,www.happyy.com,1689,Y,"
7959,"82c0b96e-36bb-489e-8896-78d423182803,Daulton sequoia,74665,Books,The Da Vinci Code,,3,324,2001-09-06 09:25:34,UK,Birmingham,www.blah.com,2703,Y,"
7960,"df7a9e8b-b4e2-4664-8c34-ca9f03ddb418,Mai game,75040,Electronics,CellPhone,Card,0,2585,2000-03-17 19:11:34,Korea,Gwangju,www.whynot.com,5405,N,Invalid Name"
7961,"6fabe097-f1a1-4205-a5db-1930cb98d731,Miles leaf,15066,Stationery,Pencil,Card,9,634,2017-12-13 04:53:34,Brazil,Sao Paulo,www.intersteller.com,3386,Y,"
7962,"327c2a5b-03c2-4f04-980f-dae02ddeb768,Sharyar moon,39899,Clothing,Hermes,Wallet,1,5671,2004-05-17 16:22:34,Korea,Seoul,www.amazon.com,636,Y,"
7963,"1293ca42-9fab-40b4-926d-8886e99374d8,Cameron nova,59454,Electronics,TV,UPI,11,5090,2003-02-23 19:49:34,India,Bangalore,www.hesjks.com,3961,Y,"
7964,"a0025217-2144-4e2d-b04e-c127e5125a61,Summer throne,65727,Clothing,Yeezy,Internet Banking,35,934,2002-02-03 05:11:34,India,Bangalore,www.whynot.com,4188,Y,"
7965,"8beb7807-f2e0-4ce3-ab42-ba1f4155dff6,Sharyar moon,92225,Stationery,Pen,UPI,6,130,2016-10-23 22:41:34,USA,New York City,www.goodbye.com,112,Y,"
7966,"b8a5cd8b-3769-46f5-82a5-03484cd38a69,Hardik snow,84050,Clothing,Gucci,Card,35,7340,2007-05-28 15:35:34,Japan,Tokyo,wwww.crystals.com,2880,N,Incorrect Billing Address"
7967,"3835a8c0-e0eb-4d37-8508-d32528468aa2,Tony wind,17349,Music,YEEZUS,Card,27,2999,2000-03-11 18:12:34,UK,Liverpool,www.amazon.com,1460,Y,"
7968,"87a6e20d-7648-4677-9643-5f3fcb27b82f,Sunshine wind,77544,Stationery,Markers,Card,17,4907,2004-09-11 12:09:34,Brazil,Rio de Janeiro,www.intersteller.com,1047,Y,"
7969,"1b405c4e-77b7-481e-96bf-a76d08afc496,Summer stone,8208,Clothing,Hermes,Wallet,3,7274,2005-12-23 19:33:34,UK,Birmingham,www.craigslist.com,2518,Y,"
7970,"ca99aee2-875f-4c1a-913e-f6c3003fe802,Kyle nova,27358,Clothing,Yeezy,Internet Banking,27,6136,2016-11-24 14:56:34,Japan,Tokyo,www.amazon.com,5868,Y,"
7971,"cb9970f8-bed5-44a2-acf1-b3d8adf01de4,Giancarlos storm,2737,Electronics,TV,Wallet,31,387,2011-06-05 17:21:34,Korea,Seoul,www.amazon.com,6938,Y,"
7972,"2459c774-fcef-4342-9c22-93b6c2718d67,Sharyar Parker,86991,Music,ANTI,Card,4,5746,2017-09-26 07:58:34,Brazil,Sao Paulo,www.goodbye.com,3261,Y,"
7973,"ff041a9c-dd2c-4caf-8862-6e572a1789a8,Steve Rodgers,92020,Clothing,Yeezy,Wallet,12,4051,2016-06-10 04:25:34,UK,London,www.happyy.com,1866,Y,"
7974,"52cdf33d-5902-4535-9139-d38b42eb9ae7,Giancarlos nova,51820,Electronics,laptop,Internet Banking,2,9567,2010-05-09 11:33:34,UK,London,www.facebook.marketplace.com,2546,Y,"
7975,"1bf07cc6-1109-461f-aabd-5ad815b5feb1,Autumn pine,20446,Stationery,Pencil,Card,31,6525,2011-09-16 08:50:34,Japan,Tokyo,www.facebook.marketplace.com,4268,Y,"
7976,"31eed6fb-68e5-40e9-87cf-a83ff446ce36,Miles leaf,70197,Stationery,Markers,UPI,22,452,2009-06-19 06:30:34,USA,Boston,www.craigslist.com,8547,N,Invalid Name"
7977,"9d465c1e-f680-4089-9997-94752eb04a4b,Daulton shadow,97575,Books,New Moon,Card,26,392,2015-05-05 00:16:34,Korea,Busan,www.facebook.marketplace.com,4193,Y,"
7978,"5b93d31d-94b7-4794-b53e-f828ed0258f8,Miles cedar,16759,Clothing,Hermes,UPI,11,3173,2003-03-04 07:06:34,India,Bangalore,www.thetable.com,3366,Y,"
7979,"df19fbfa-8540-4304-81c2-959e46613244,Mai elemental,28733,Stationery,Notepad,Wallet,17,1006,2011-07-01 05:51:34,Colombia,Leticia,www.isbroken.com,3370,Y,"
7980,"42d58b79-1f8b-4550-b915-2802f886ec70,Mai game,95086,Electronics,iPad,Internet Banking,45,3471,2021-10-20 22:00:34,Brazil,Sao Paulo,www.intersteller.com,588,Y,"
7981,"19345387-b69a-4e95-8057-69f9b21430b8,Alvin giant,62226,Books,A Game of Thrones,UPI,22,5424,2012-12-02 19:22:34,India,Bangalore,www.whynot.com,6350,Y,"
7982,"423a1674-5d9c-4acc-8109-4b75121868bc,Cameron wrath,93512,Electronics,iPad,Wallet,21,6566,2003-10-22 03:40:34,Japan,Osaka,www.whynot.com,4646,Y,"
7983,"2da307c9-05ef-485f-80d3-cd661b6de13e,Hardik sunset,9266,Electronics,laptop,Internet Banking,16,4908,2019-06-23 03:49:34,Colombia,Medellin,www.goodbye.com,724,Y,"
7984,"a888cde6-f935-43db-8f60-b1dd3faa8309,Kyle burst,58085,Electronics,iPad,Internet Banking,5,3459,2002-11-10 00:36:34,Colombia,Medellin,www.eatvegtables.com,7956,Y,"
7985,"6266d388-714f-4e55-a06e-d97ea806091d,Cameron spirit,30646,Clothing,Yeezy,UPI,17,1734,2004-02-01 21:03:34,India,Hyderabad,www.amazon.com,2849,Y,"
7986,"7d6a9eb8-c055-459d-ba02-2fd2d9ea9014,Abubacarr nova,99328,Books,New Moon,Internet Banking,1,134,2002-06-11 01:15:34,USA,New York City,www.craigslist.com,6201,Y,"
7987,"8a9320dd-5465-42e6-aaea-482dc3a123e9,Brandon game,85319,Books,The Da Vinci Code,UPI,47,6471,2002-10-13 17:21:34,Japan,Kyoto,www.craigslist.com,9823,Y,"
7988,"c82bc0f8-4356-45eb-b5c6-cc5699682974,Cameron blessing,16546,Books,New Moon,Internet Banking,5,9511,2002-11-11 01:36:34,UK,London,www.craigslist.com,9327,Y,"
7989,"e9a20a27-c4c0-43a3-9a38-f6dc1bd44722,Giancarlos burst,37196,Books,A Game of Thrones,Internet Banking,5,1140,2010-05-12 07:18:34,India,Hyderabad,www.facebook.marketplace.com,5466,Y,"
7990,"c6a03b12-1047-417d-8094-ddae8bf61aea,Abubacarr blessing,76132,Clothing,Gucci,Wallet,7,5915,2016-02-08 06:33:34,Canada,Ontario,www.thetable.com,5987,Y,"
7991,"f34cb4f8-3005-4d3a-b605-2845d4f61dde,Keisha rain,53318,Stationery,Pen,UPI,10,8307,2007-05-03 07:26:34,Japan,Tokyo,www.craigslist.com,1868,Y,"
7992,"5e5ddc0f-8c13-4f3f-a117-097c7762884d,Tony morning,6172,Stationery,Markers,Card,13,8179,2014-08-27 06:33:34,Korea,Seoul,www.jacobblack.com,4885,N,Invalid CVV"
7993,"04638942-47df-43e7-8a19-42950b901aa1,Sunshine wind,46662,Music,Happier Than Ever,Internet Banking,3,9907,2009-08-04 08:41:34,Japan,Kyoto,www.jacobblack.com,8692,Y,"
7994,"45b68d9b-c279-4e71-a540-e54ef5ba7537,Hardik snow,28644,Stationery,Notepad,Card,24,5814,2014-12-11 23:24:34,Colombia,Barranquilla,www.nomatter.com,5103,Y,"
7995,"648e98c7-7765-474c-a473-aea9f0f11dcb,Brandon game,9271,Clothing,Hermes,UPI,1,5693,2015-09-05 14:58:34,India,Mumbai,,4182,N,Invalid CVV"
7996,"b87d5708-7e03-4442-9ed9-23f3a81c0523,Mai game,72071,Clothing,Gucci,Wallet,32,5860,2003-02-19 11:50:34,USA,Miami,www.happyy.com,6422,Y,"
7997,"7ec2db3c-c3ec-4ccb-b192-5b60753b1578,Sharyar moon,61110,Music,ANTI,Card,14,1377,2020-03-07 19:56:34,Canada,Toronto,www.intersteller.com,8090,Y,"
7998,"ccf1c5ea-6043-4989-b849-0ca8400a6ec8,Summer game,33572,Electronics,iPad,UPI,40,496,2008-12-03 20:55:34,Colombia,Leticia,www.jacobblack.com,6240,N,Incorrect Billing Address"
7999,"76ff9e4d-c2a5-46fe-aad7-4f86219da5ea,Giancarlos burst,33533,Electronics,iPad,Internet Banking,31,2471,2002-09-09 13:19:34,Brazil,Rio de Janeiro,wwww.crystals.com,4310,Y,"
8000,"80bab6c2-4697-452e-8017-7db50b9d5499,Steve moon,4561,Music,Happier Than Ever,UPI,48,1764,2020-07-31 21:50:34,Colombia,Medellin,www.whynot.com,5015,Y,"
8001,"a406f08d-6a5d-4f50-8c7b-52529a9d1b2e,Alvin storm,20578,Clothing,Gucci,Card,27,5658,2008-03-09 02:04:34,Colombia,Medellin,www.google.com,5045,N,Insufficient Balance"
8002,"249a59c5-f210-4126-938b-e19e1392ffed,Cameron nova,41105,Stationery,Markers,Card,19,8261,2016-04-24 03:29:34,Korea,Busan,www.whynot.com,4710,Y,"
8003,"d69691e3-5fe9-4543-b3bc-b620bcc96416,Peter pine,87603,Electronics,iPad,Card,30,4169,2003-09-04 10:24:34,Brazil,Sao Paulo,www.goodbye.com,3541,Y,"
8004,"64d033c3-89ea-4e50-80bb-e953d696eafe,Abubacarr blessing,4309,Electronics,laptop,UPI,8,1260,2001-04-30 19:45:34,Colombia,Leticia,www.jacobblack.com,9087,Y,"
8005,"338833c4-61b8-4d13-bce3-f982a65022c1,Sharyar Stark,49182,Stationery,Notepad,Wallet,4,9,2008-05-18 04:38:34,India,Delhi,www.weloveapples.com,3875,Y,"
8006,"724f50b7-35ed-4343-ba65-33081fb5ee61,Sharyar Rodgers,37935,Stationery,Markers,Internet Banking,3,7672,2018-05-01 11:36:34,India,Bangalore,www.google.com,201,Y,"
8007,"ec5d0661-0a4f-4673-ba7d-bb416ce7fa23,Sunshine morning,62526,Clothing,Gucci,Card,11,6711,2018-08-23 23:38:34,Japan,Kyoto,www.eatvegtables.com,137,Y,"
8008,"c123a7c4-ab6b-490b-9b6c-01817920e245,Autumn pine,68275,Books,New Moon,Card,16,3185,2015-01-12 10:52:34,Colombia,Medellin,www.intersteller.com,6633,Y,"
8009,"edba9108-8b93-4456-954d-f577b1943a50,Kyle burst,38778,Books,The Da Vinci Code,,24,2873,2009-08-17 22:36:34,Canada,Toronto,www.isbroken.com,7382,Y,"
8010,"b920c0cb-87d1-474d-9c9f-ae6f6a5e8aa9,Giancarlos spirit,25396,Books,A Game of Thrones,Internet Banking,20,6182,2006-06-07 05:59:34,Canada,Toronto,www.intersteller.com,1005,Y,"
8011,"b46f8113-eabb-4eaf-a9f7-a366fcd6ff39,Keisha rain,96017,Stationery,Pencil,Internet Banking,32,8781,2021-02-11 13:29:34,India,Mumbai,www.jekh@gmail.com,1494,N,Invalid CVV"
8012,"a599e919-18d2-471b-9baf-0d885db6120e,Hardik lake,75178,Books,New Moon,Card,17,4445,2021-04-23 01:49:34,Canada,Ontario,www.whynot.com,8947,Y,"
8013,"3c270922-c34f-426c-8207-8d555b82413e,Steve Rodgers,89083,Music,YEEZUS,Card,9,547,2005-12-01 19:49:34,Canada,British Columbia,www.facebook.marketplace.com,2179,Y,"
8014,"7c871b22-e2a1-4058-a71a-c8471d5cb1a3,Kyle spirit,78979,Electronics,TV,Internet Banking,1,7192,2011-08-16 03:25:34,Brazil,Brasilia,www.eatvegtables.com,2457,Y,"
8015,"505318a1-3c33-4d6d-853c-1706f9379821,Daulton sequoia,3368,Stationery,Pen,UPI,21,2022,2014-04-25 04:18:34,Korea,Busan,www.whynot.com,6349,Y,"
8016,"2155c3b1-952e-40ed-880f-6d61a0db3f29,Daulton cedar,22170,Electronics,CellPhone,Wallet,42,766,2009-05-19 18:21:34,Japan,Tokyo,www.ebay.com,6124,Y,"
8017,"0cf647b2-9407-4f2b-9cd4-8a76561205e6,Tony rain,69026,Electronics,laptop,Wallet,34,452,2000-09-27 10:03:34,Colombia,Bogota,www.thetable.com,4285,N,Incorrect Billing Address"
8018,"faa671bf-aecb-4cfd-9eea-c20fa99b2d34,Cameron nova,81615,Books,Harry Potter,Internet Banking,49,5784,2005-07-29 08:55:34,Japan,Yokohama,www.jacobblack.com,4012,N,Invalid CVV"
8019,"2cf6bda0-aa8e-4922-a171-bee1118e7915,Steve Stark,58550,Clothing,Yeezy,Card,37,1002,2006-10-23 10:27:34,Canada,Ontario,www.google.com,7950,Y,"
8020,"cf144baa-9306-4ffd-827b-30af01e7bd86,Kyle burst,6562,Books,Harry Potter,UPI,27,704,2014-06-17 13:37:34,Canada,Ontario,www.hesjks.com,1671,N,Invalid CVV"
8021,"0a155a49-4023-4e84-880c-b11943d0b46e,Kyle spirit,31984,Electronics,TV,Internet Banking,33,6334,2020-08-29 03:29:34,Korea,Daegu,www.jekh@gmail.com,5973,Y,"
8022,"b997e3f3-64dd-4df5-bbb3-9f9c6f8a3688,Mai game,20092,Clothing,Gucci,UPI,28,792,2000-09-07 02:21:34,India,Bangalore,,5571,N,Insufficient Balance"
8023,"58e6f429-2de9-4cf3-b755-d76ce308380e,Sunshine wind,10051,Stationery,Notepad,Wallet,43,8096,2009-05-22 03:29:34,Korea,Gwangju,,956,N,Invalid Name"
8024,"5d532846-2326-4090-be0e-2aa780715d1d,Keisha sea,66219,Books,New Moon,Card,39,5611,2008-11-02 16:45:34,Canada,Toronto,www.isbroken.com,1919,N,Insufficient Balance"
8025,"dc0c5333-4cef-4048-9995-94befa6133ec,Tony wind,9810,Electronics,laptop,Card,3,6029,2010-07-20 23:49:34,India,Bangalore,www.facebook.marketplace.com,6563,N,Incorrect Billing Address"
8026,"6260cccb-4952-4bf4-9889-22235f961e6b,Miles shadow,6866,Books,Harry Potter,Internet Banking,15,7927,2001-07-14 23:46:34,Canada,Vancouver,www.amazon.com,2912,Y,"
8027,"d3357b5b-5e19-4286-8024-16c2ce44769b,Sunshine sea,2973,Clothing,Gucci,UPI,25,2087,2017-08-18 09:20:34,Brazil,Rio de Janeiro,www.blah.com,4824,N,Insufficient Balance"
8028,"74f10c65-b8dd-4379-9425-690703ef9aa7,Steve Stark,86159,Electronics,TV,UPI,37,8440,2010-01-27 04:20:34,UK,Liverpool,www.goodbye.com,3800,Y,"
8029,"96363055-257e-4449-81e4-766ff12f5c5b,Tony wind,54401,Music,YEEZUS,UPI,25,5026,2012-01-20 08:12:34,Japan,Osaka,www.thetable.com,2253,N,Invalid CVV"
8030,"234697f7-ef19-459e-b272-9feed2dc31e5,Daulton shadow,76910,Stationery,Pencil,Wallet,49,8022,2017-08-24 04:16:34,India,Bangalore,www.nomatter.com,6743,Y,"
8031,"351971a2-e359-4a7f-aac8-acf2e95144f7,Hardik lake,61684,Electronics,CellPhone,UPI,47,6064,2009-07-11 03:20:34,India,Hyderabad,www.whynot.com,6435,Y,"
8032,"ddc70efb-a683-4d71-a216-1bde363c12a1,Miles leaf,35801,Stationery,Pen,UPI,2,8483,2018-07-05 07:51:34,Brazil,Brasilia,www.amazon.com,4145,Y,"
8033,"b7851457-c139-4813-8508-8ef036fcf6d1,Brandon game,76644,Stationery,Markers,Card,35,1113,2016-01-06 18:13:34,Korea,Daegu,www.happyy.com,7590,Y,"
8034,"805b4607-4f63-42bd-b1e8-f0e3b09fb8eb,Brandon giant,96983,Music,YEEZUS,Card,49,3158,2001-05-16 08:03:34,Canada,Toronto,www.intersteller.com,8932,N,Invalid CVV"
8035,"ad21ceae-daa2-4daf-aeb5-0c081fe9488b,Hardik sunset,48968,Books,New Moon,Wallet,34,1850,2019-02-19 20:02:34,Canada,British Columbia,www.google.com,2491,Y,"
8036,"e9cd1e74-785b-4e52-9ac9-b4fe202daa6a,Hardik snow,68002,Clothing,Yves Saint Laurent,Card,3,9540,2020-08-26 16:29:34,India,Mumbai,www.happyy.com,8197,Y,"
8037,"fdf13177-53ce-4aa7-a885-8b17c896ec11,Mai throne,3835,Books,A Game of Thrones,Card,20,4324,2016-10-26 08:52:34,India,Delhi,,1158,Y,"
8038,"87ea9550-fa31-4536-8b88-5f62395d1d83,Summer stone,21651,Electronics,laptop,Internet Banking,30,3663,2016-06-03 04:19:34,Brazil,Sao Paulo,www.google.com,6862,Y,"
8039,"766c2d31-9415-4186-9553-ea4e442c1642,Hardik snow,60018,Stationery,Notepad,UPI,11,2498,2013-09-14 11:26:34,Brazil,Rio de Janeiro,www.jekh@gmail.com,7938,Y,"
8040,"0f67dfad-7b1a-44a9-9102-2c4432d99b56,Summer weed,41871,Electronics,laptop,Internet Banking,33,6525,2020-09-26 04:01:34,UK,Birmingham,www.whynot.com,4074,Y,"
8041,"07e52445-8d76-4710-a6bd-2bf11a238ef6,Alvin burst,83948,Books,Harry Potter,Card,7,5664,2002-10-05 04:20:34,Korea,Seoul,wwww.crystals.com,4117,Y,"
8042,"903ff557-83ef-419f-b176-0002718056a6,Daulton cedar,21370,Music,YEEZUS,UPI,20,6496,2020-01-08 11:42:34,Japan,Tokyo,www.whynot.com,2696,Y,"
8043,"01890340-57ba-4351-88d0-630582c79039,Sharyar Stark,80626,Clothing,Hermes,Internet Banking,48,2618,2005-10-17 09:20:34,Canada,Toronto,www.amazon.com,1391,N,Invalid Name"
8044,"a6f15b68-f6cd-4e6c-af10-5fdb8e1ce7e7,Giancarlos burst,65283,Electronics,iPad,Wallet,37,9906,2009-04-17 21:55:34,UK,Manchester,www.ebay.com,4421,Y,"
8045,"4a758b01-e361-40b8-8a13-75a67a29fa8a,Sharyar Rodgers,67001,Music,YEEZUS,Wallet,40,6988,2001-01-11 01:19:34,India,Bangalore,www.thetable.com,1079,Y,"
8046,"75c22b54-e142-472f-b58f-7b2dff6021ac,Tony rain,27036,Stationery,Markers,Card,40,717,2015-11-17 22:26:34,Korea,Gwangju,www.weloveapples.com,1621,Y,"
8047,"a3aff698-f352-4cff-a826-086610a60249,Hardik lake,60928,Books,New Moon,Card,23,7422,2014-09-26 01:44:34,Korea,Seoul,www.craigslist.com,1921,N,Invalid Name"
8048,"792c946c-713b-45a7-b44b-2fdb28cee66d,Abubacarr spirit,34783,Clothing,Gucci,UPI,37,8310,2019-05-25 20:33:34,Korea,Busan,www.google.com,4538,N,Insufficient Balance"
8049,"bd855cf3-24a9-4544-a6b7-035428998222,Autumn pine,41816,Books,New Moon,Internet Banking,48,309,2013-10-10 05:56:34,Brazil,Rio de Janeiro,www.jekh@gmail.com,2756,Y,"
8050,"6b16944d-a407-4098-bf61-782882b0d5f2,Alvin elemental,48565,Electronics,laptop,Wallet,33,5883,2021-07-25 02:13:34,UK,London,www.isbroken.com,6989,Y,"
8051,"46b558b2-818f-4d88-bb5c-bef01c058b07,Alvin elemental,10885,Music,YEEZUS,,16,1140,2006-04-20 21:27:34,Canada,British Columbia,www.craigslist.com,2613,Y,"
